solv_comb_sm,salt_comb_sm,solv_ecfp_pca_0,solv_ecfp_pca_1,solv_ecfp_pca_2,solv_ecfp_pca_3,solv_ecfp_pca_4,solv_ecfp_pca_5,solv_ecfp_pca_6,solv_ecfp_pca_7,solv_ecfp_pca_8,solv_ecfp_pca_9,salt_ecfp_pca_0,salt_ecfp_pca_1,salt_ecfp_pca_2,salt_ecfp_pca_3,salt_ecfp_pca_4,salt_ecfp_pca_5,salt_ecfp_pca_6,salt_ecfp_pca_7,salt_ecfp_pca_8,salt_ecfp_pca_9,mol_wt_solv,mol_wt_salt,conc_salt_1,theor_capacity,amt_electrolyte,norm_capacity_1,norm_capacity_2,norm_capacity_3,norm_capacity_4,norm_capacity_5,norm_capacity_6,norm_capacity_7,norm_capacity_8,norm_capacity_9,norm_capacity_10,norm_capacity_11,norm_capacity_12,norm_capacity_13,norm_capacity_14,norm_capacity_15,norm_capacity_16,norm_capacity_17,norm_capacity_18,norm_capacity_19,norm_capacity_20,norm_capacity_21,norm_capacity_22,norm_capacity_23
COC(CCl)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.790618342,-1.433227757,0.680857868,-0.562792936,-0.39428374,-0.470132252,0.132725061,0.107643916,-0.333555437,-0.324076086,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,124.0291072,186.9396855,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(CCl)OC,[Li+].F[P-](F)(F)(F)(F)F,-0.790618342,-1.433227757,0.680857868,-0.562792936,-0.39428374,-0.470132252,0.132725061,0.107643916,-0.333555437,-0.324076086,-2.371316852,-0.309856161,-0.8897859,-0.430759472,0.838348772,0.203689502,-0.160053499,0.195229563,0.319099024,-0.209425384,124.0291072,151.9801855,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(CCl)OC,[Li+].O=C1O[B-](F)(F)OC1=O,-0.790618342,-1.433227757,0.680857868,-0.562792936,-0.39428374,-0.470132252,0.132725061,0.107643916,-0.333555437,-0.324076086,-1.667608532,-0.618448488,-0.798955123,-0.287006982,0.737934385,-0.387958044,-0.076665854,0.008496047,0.16133813,0.109062661,124.0291072,144.0017749,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(F)(F)C(F)Cl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.743405888,-1.487899894,0.912048248,-0.821154541,0.293528942,-0.651771739,0.598412816,-0.220785879,-0.090746766,-0.328343185,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,147.9902771,186.9396855,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(F)(F)C(F)Cl,[Li+].F[P-](F)(F)(F)(F)F,-0.743405888,-1.487899894,0.912048248,-0.821154541,0.293528942,-0.651771739,0.598412816,-0.220785879,-0.090746766,-0.328343185,-2.371316852,-0.309856161,-0.8897859,-0.430759472,0.838348772,0.203689502,-0.160053499,0.195229563,0.319099024,-0.209425384,147.9902771,151.9801855,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(F)(F)C(F)Cl,[Li+].O=C1O[B-](F)(F)OC1=O,-0.743405888,-1.487899894,0.912048248,-0.821154541,0.293528942,-0.651771739,0.598412816,-0.220785879,-0.090746766,-0.328343185,-1.667608532,-0.618448488,-0.798955123,-0.287006982,0.737934385,-0.387958044,-0.076665854,0.008496047,0.16133813,0.109062661,147.9902771,144.0017749,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(C)CC(OC)OC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.908122595,-1.333407723,0.482503447,-0.688417645,-0.753604664,-0.895699857,0.057640643,0.022552019,-0.14953952,-0.290208308,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,148.1099444,186.9396855,1,150,50,0.0006,0.0006,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(C)CC(OC)OC,[Li+].F[P-](F)(F)(F)(F)F,-0.908122595,-1.333407723,0.482503447,-0.688417645,-0.753604664,-0.895699857,0.057640643,0.022552019,-0.14953952,-0.290208308,-2.371316852,-0.309856161,-0.8897859,-0.430759472,0.838348772,0.203689502,-0.160053499,0.195229563,0.319099024,-0.209425384,148.1099444,151.9801855,1,150,50,0.0006,0.0006,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(C)CC(OC)OC,[Li+].O=C1O[B-](F)(F)OC1=O,-0.908122595,-1.333407723,0.482503447,-0.688417645,-0.753604664,-0.895699857,0.057640643,0.022552019,-0.14953952,-0.290208308,-1.667608532,-0.618448488,-0.798955123,-0.287006982,0.737934385,-0.387958044,-0.076665854,0.008496047,0.16133813,0.109062661,148.1099444,144.0017749,1,150,50,0.0006,0.0006,0.0006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.937292417,-1.613543874,0.672440676,0.163122555,-0.543020152,0.617387113,0.624448731,0.415480898,-0.270824242,-0.246220365,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,74.07316494,186.9396855,1,150,50,0.451913333,0.451913333,0.451913333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCOCCOCC(F)(F)C(F)F,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.190544702,-1.129055644,1.030187241,-0.66846516,-0.151807882,-0.097468222,1.281233276,0.277076031,-0.442167022,-0.403692158,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,234.0879072,186.9396855,1,150,50,0.549596667,0.549596667,0.549596667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCOCCOCCOCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.067892401,-1.253528912,0.602356639,0.775133942,-0.714363578,1.295648251,0.646532478,0.057885571,-0.297491097,-0.275587927,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,220.1674592,186.9396855,1,150,50,0.249266667,0.249266667,0.249266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCCCCCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.308256378,-1.86306934,0.558941024,1.032227763,-0.733941425,1.279643633,0.535022646,0.339326424,-0.131248102,-0.220571929,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,116.1201151,186.9396855,1,150,50,0.53654,0.53654,0.53654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOC(=O)CN(C)CCOC,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-1.61837021,0.619338139,0.080507021,0.000244071,0.093421264,0.996731158,0.388904876,0.90169292,-0.710794021,-0.258546302,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,175.1208434,186.9396855,1,150,50,0.000008,0.000008,0.000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCN(C)C,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.910508327,-0.897028221,-0.30399985,-0.934742084,-0.208599166,0.859588877,0.955881621,1.288009264,-0.947539888,-0.321983042,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,103.099714,186.9396855,1,150,50,6.67E-06,6.67E-06,6.67E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCN(C)C,[Li+].O=C1O[B-](F)(F)OC1=O,-0.910508327,-0.897028221,-0.30399985,-0.934742084,-0.208599166,0.859588877,0.955881621,1.288009264,-0.947539888,-0.321983042,-1.667608532,-0.618448488,-0.798955123,-0.287006982,0.737934385,-0.387958044,-0.076665854,0.008496047,0.16133813,0.109062661,103.099714,144.0017749,1,150,50,6.67E-06,6.67E-06,6.67E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOCCCl,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.761119906,-1.609597838,0.396422982,0.137856288,0.181539763,0.20565827,0.102160945,0.166660629,-0.556469244,-0.407241446,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,108.0341926,186.9396855,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOCCCl,[Li+].F[P-](F)(F)(F)(F)F,-0.761119906,-1.609597838,0.396422982,0.137856288,0.181539763,0.20565827,0.102160945,0.166660629,-0.556469244,-0.407241446,-2.371316852,-0.309856161,-0.8897859,-0.430759472,0.838348772,0.203689502,-0.160053499,0.195229563,0.319099024,-0.209425384,108.0341926,151.9801855,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCOCCCl,[Li+].O=C1O[B-](F)(F)OC1=O,-0.761119906,-1.609597838,0.396422982,0.137856288,0.181539763,0.20565827,0.102160945,0.166660629,-0.556469244,-0.407241446,-1.667608532,-0.618448488,-0.798955123,-0.287006982,0.737934385,-0.387958044,-0.076665854,0.008496047,0.16133813,0.109062661,108.0341926,144.0017749,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COCCN(C)S(C)(=O)=O,[Li+].[N-](S(=O)(=O)F)S(=O)(=O)F,-0.997594115,-0.587528505,-0.084673376,-0.76600535,-0.003628743,0.705357126,0.825029943,1.169960093,-1.325942591,-0.5435447,-2.16657931,-0.415815516,-0.412779777,-0.289515906,1.09957985,0.128733297,-0.322338982,0.258766944,0.301778981,-0.272647965,167.0616143,186.9396855,1,150,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
